fonte: 1, destino: 9649, peso: 1
fonte: 6050, destino: 7351, peso: 9
fonte: 6051, destino: 4795, peso: 9
fonte: 6062, destino: 7431, peso: 9
fonte: 6079, destino: 7891, peso: 9
fonte: 6123, destino: 7891, peso: 9
fonte: 6160, destino: 556, peso: 9
fonte: 6169, destino: 5174, peso: 9
fonte: 6214, destino: 8159, peso: 9
fonte: 6224, destino: 6279, peso: 9
fonte: 6229, destino: 8395, peso: 9
fonte: 6264, destino: 8758, peso: 9
fonte: 6287, destino: 4236, peso: 9
fonte: 6293, destino: 4285, peso: 9
fonte: 6299, destino: 2846, peso: 9
fonte: 6306, destino: 5819, peso: 9
fonte: 6315, destino: 6931, peso: 9
fonte: 6330, destino: 8112, peso: 9
fonte: 6345, destino: 6239, peso: 9
fonte: 6363, destino: 1177, peso: 9
fonte: 6370, destino: 3339, peso: 9
fonte: 6394, destino: 6421, peso: 9
fonte: 6410, destino: 3972, peso: 9
fonte: 6443, destino: 9240, peso: 9
fonte: 6457, destino: 879, peso: 9
fonte: 6474, destino: 2868, peso: 9
fonte: 6485, destino: 2746, peso: 9
fonte: 6487, destino: 3389, peso: 9
fonte: 6489, destino: 5733, peso: 9
fonte: 6505, destino: 248, peso: 9
fonte: 6509, destino: 1616, peso: 9
fonte: 6534, destino: 4670, peso: 9
fonte: 6535, destino: 4869, peso: 9
fonte: 6541, destino: 358, peso: 9
fonte: 6543, destino: 1073, peso: 9
fonte: 6549, destino: 9441, peso: 9
fonte: 6561, destino: 5530, peso: 9
fonte: 6580, destino: 9091, peso: 9
fonte: 6591, destino: 2304, peso: 9
fonte: 6600, destino: 3358, peso: 9
fonte: 6606, destino: 7399, peso: 9
fonte: 6621, destino: 1324, peso: 9
fonte: 6644, destino: 9700, peso: 9
fonte: 6655, destino: 6445, peso: 9
fonte: 6681, destino: 5014, peso: 9
fonte: 6683, destino: 1910, peso: 9
fonte: 6688, destino: 4934, peso: 9
fonte: 6714, destino: 6871, peso: 9
fonte: 6843, destino: 3138, peso: 9
fonte: 6845, destino: 794, peso: 9
fonte: 6876, destino: 8031, peso: 9
fonte: 6897, destino: 3383, peso: 9
fonte: 6902, destino: 8769, peso: 9
fonte: 6926, destino: 1422, peso: 9
fonte: 6972, destino: 1317, peso: 9
fonte: 6979, destino: 9212, peso: 9
fonte: 6980, destino: 5281, peso: 9
fonte: 6986, destino: 5412, peso: 9
fonte: 7058, destino: 9833, peso: 9
fonte: 7064, destino: 6071, peso: 9
fonte: 7084, destino: 2965, peso: 9
fonte: 7152, destino: 5325, peso: 9
fonte: 7172, destino: 8052, peso: 9
fonte: 7176, destino: 1982, peso: 9
fonte: 7184, destino: 9937, peso: 9
fonte: 7213, destino: 6557, peso: 9
fonte: 7220, destino: 3365, peso: 9
fonte: 7232, destino: 7237, peso: 9
fonte: 7253, destino: 2735, peso: 9
fonte: 7268, destino: 9679, peso: 9
fonte: 7284, destino: 6196, peso: 9
fonte: 7312, destino: 9277, peso: 9
fonte: 7364, destino: 3093, peso: 9
fonte: 7366, destino: 5311, peso: 9
fonte: 7370, destino: 5868, peso: 9
fonte: 7372, destino: 8602, peso: 9
fonte: 7429, destino: 5913, peso: 9
fonte: 7449, destino: 1585, peso: 9
fonte: 7465, destino: 1440, peso: 9
fonte: 7509, destino: 1458, peso: 9
fonte: 7518, destino: 9574, peso: 9
fonte: 7532, destino: 7848, peso: 9
fonte: 7561, destino: 572, peso: 9
fonte: 7569, destino: 6892, peso: 9
fonte: 7574, destino: 2502, peso: 9
fonte: 7600, destino: 4488, peso: 9
fonte: 7602, destino: 4521, peso: 9
fonte: 7605, destino: 4688, peso: 9
fonte: 7640, destino: 1408, peso: 9
fonte: 7644, destino: 1680, peso: 9
fonte: 7655, destino: 1030, peso: 9
fonte: 7671, destino: 2701, peso: 9
fonte: 7677, destino: 7428, peso: 9
fonte: 7724, destino: 7556, peso: 9
fonte: 7732, destino: 4125, peso: 9
fonte: 7743, destino: 8466, peso: 9
fonte: 7751, destino: 8305, peso: 9
fonte: 7787, destino: 6276, peso: 9
fonte: 7793, destino: 6479, peso: 9
fonte: 7810, destino: 2496, peso: 9
fonte: 7831, destino: 2281, peso: 9
fonte: 7843, destino: 9277, peso: 9
fonte: 7859, destino: 8577, peso: 9
fonte: 7900, destino: 3557, peso: 9
fonte: 7909, destino: 1963, peso: 9
fonte: 7915, destino: 4135, peso: 9
fonte: 7939, destino: 8654, peso: 9
fonte: 7948, destino: 2618, peso: 9
fonte: 7970, destino: 5748, peso: 9
fonte: 7980, destino: 6434, peso: 9
fonte: 8019, destino: 6220, peso: 9
fonte: 8039, destino: 6260, peso: 9
fonte: 8046, destino: 3635, peso: 9
fonte: 8050, destino: 9436, peso: 9
fonte: 8117, destino: 8006, peso: 9
fonte: 8132, destino: 314, peso: 9
fonte: 8135, destino: 1714, peso: 9
fonte: 8148, destino: 6894, peso: 9
fonte: 8155, destino: 686, peso: 9
fonte: 8176, destino: 5690, peso: 9
fonte: 8177, destino: 8238, peso: 9
fonte: 8243, destino: 2957, peso: 9
fonte: 8253, destino: 5730, peso: 9
fonte: 8262, destino: 3871, peso: 9
fonte: 8269, destino: 4485, peso: 9
fonte: 8284, destino: 5309, peso: 9
fonte: 8297, destino: 9997, peso: 9
fonte: 8353, destino: 1328, peso: 9
fonte: 8355, destino: 9819, peso: 9
fonte: 8362, destino: 6669, peso: 9
fonte: 8384, destino: 3339, peso: 9
fonte: 8394, destino: 8378, peso: 9
fonte: 8401, destino: 9543, peso: 9
fonte: 8435, destino: 510, peso: 9
fonte: 8454, destino: 8307, peso: 9
fonte: 8470, destino: 2520, peso: 9
fonte: 8471, destino: 9682, peso: 9
fonte: 8472, destino: 2891, peso: 9
fonte: 8490, destino: 7141, peso: 9
fonte: 8524, destino: 7183, peso: 9
fonte: 8569, destino: 3519, peso: 9
fonte: 8605, destino: 6887, peso: 9
fonte: 8656, destino: 1679, peso: 9
fonte: 8681, destino: 475, peso: 9
fonte: 8695, destino: 6904, peso: 9
fonte: 8719, destino: 4444, peso: 9
fonte: 8727, destino: 8734, peso: 9
fonte: 8777, destino: 28, peso: 9
fonte: 8799, destino: 6339, peso: 9
fonte: 8829, destino: 6114, peso: 9
fonte: 8845, destino: 3612, peso: 9
fonte: 8861, destino: 8029, peso: 9
fonte: 8864, destino: 7695, peso: 9
fonte: 8868, destino: 3538, peso: 9
fonte: 8891, destino: 1348, peso: 9
fonte: 8892, destino: 415, peso: 9
fonte: 8925, destino: 7474, peso: 9
fonte: 8936, destino: 637, peso: 9
fonte: 8973, destino: 2011, peso: 9
fonte: 9035, destino: 4587, peso: 9
fonte: 9043, destino: 2224, peso: 9
fonte: 9056, destino: 4740, peso: 9
fonte: 9067, destino: 6010, peso: 9
fonte: 9095, destino: 8962, peso: 9
fonte: 9110, destino: 4901, peso: 9
fonte: 9125, destino: 9272, peso: 9
fonte: 9133, destino: 3931, peso: 9
fonte: 9142, destino: 1843, peso: 9
fonte: 9165, destino: 7558, peso: 9
fonte: 9171, destino: 9217, peso: 9
fonte: 9173, destino: 8213, peso: 9
fonte: 9178, destino: 4968, peso: 9
fonte: 9215, destino: 5927, peso: 9
fonte: 9218, destino: 5433, peso: 9
fonte: 9229, destino: 4926, peso: 9
fonte: 9237, destino: 1668, peso: 9
fonte: 9256, destino: 2920, peso: 9
fonte: 9263, destino: 1965, peso: 9
fonte: 9264, destino: 2264, peso: 9
fonte: 9301, destino: 7119, peso: 9
fonte: 9309, destino: 4964, peso: 9
fonte: 9327, destino: 2612, peso: 9
fonte: 9362, destino: 4606, peso: 9
fonte: 9384, destino: 1224, peso: 9
fonte: 9389, destino: 9055, peso: 9
fonte: 9390, destino: 8655, peso: 9
fonte: 9445, destino: 2274, peso: 9
fonte: 9448, destino: 3615, peso: 9
fonte: 9452, destino: 1066, peso: 9
fonte: 9515, destino: 6738, peso: 9
fonte: 9530, destino: 4108, peso: 9
fonte: 9540, destino: 6949, peso: 9
fonte: 9541, destino: 4915, peso: 9
fonte: 9549, destino: 1565, peso: 9
fonte: 9555, destino: 4150, peso: 9
fonte: 9566, destino: 4972, peso: 9
fonte: 9584, destino: 9362, peso: 9
fonte: 9590, destino: 8017, peso: 9
fonte: 9593, destino: 1656, peso: 9
fonte: 9594, destino: 7611, peso: 9
fonte: 9595, destino: 1155, peso: 9
fonte: 9601, destino: 5783, peso: 9
fonte: 9615, destino: 7259, peso: 9
fonte: 9638, destino: 9528, peso: 9
fonte: 9657, destino: 9417, peso: 9
fonte: 9660, destino: 4724, peso: 9
fonte: 9700, destino: 917, peso: 9
fonte: 9710, destino: 7356, peso: 9
fonte: 9718, destino: 6932, peso: 9
fonte: 9725, destino: 555, peso: 9
fonte: 9728, destino: 3297, peso: 9
fonte: 9737, destino: 3169, peso: 9
fonte: 9749, destino: 9213, peso: 9
fonte: 9795, destino: 4669, peso: 9
fonte: 9804, destino: 3891, peso: 9
fonte: 9808, destino: 4408, peso: 9
fonte: 9838, destino: 4974, peso: 9
fonte: 9844, destino: 2320, peso: 9
fonte: 9920, destino: 7021, peso: 9
fonte: 9928, destino: 792, peso: 9
fonte: 9962, destino: 6151, peso: 9
fonte: 9995, destino: 8562, peso: 9
fonte: 4, destino: 181, peso: 10
fonte: 44, destino: 9156, peso: 10
fonte: 64, destino: 7996, peso: 10
fonte: 71, destino: 3392, peso: 10
fonte: 104, destino: 4247, peso: 10
fonte: 182, destino: 5908, peso: 10
fonte: 188, destino: 8432, peso: 10
fonte: 189, destino: 7354, peso: 10
fonte: 191, destino: 4511, peso: 10
fonte: 195, destino: 7059, peso: 10
fonte: 207, destino: 1287, peso: 10
fonte: 238, destino: 9415, peso: 10
fonte: 252, destino: 9546, peso: 10
fonte: 266, destino: 7362, peso: 10
fonte: 268, destino: 3121, peso: 10
fonte: 284, destino: 8782, peso: 10
fonte: 291, destino: 4320, peso: 10
fonte: 292, destino: 5019, peso: 10
fonte: 330, destino: 9722, peso: 10
fonte: 332, destino: 7680, peso: 10
fonte: 336, destino: 7716, peso: 10
fonte: 347, destino: 2762, peso: 10
fonte: 368, destino: 4188, peso: 10
fonte: 381, destino: 750, peso: 10
fonte: 406, destino: 6801, peso: 10
fonte: 423, destino: 403, peso: 10
fonte: 447, destino: 1990, peso: 10
fonte: 467, destino: 9988, peso: 10
fonte: 468, destino: 5730, peso: 10
fonte: 469, destino: 3367, peso: 10
fonte: 499, destino: 7552, peso: 10
fonte: 504, destino: 7842, peso: 10
fonte: 509, destino: 8591, peso: 10
fonte: 518, destino: 926, peso: 10
fonte: 540, destino: 1569, peso: 10
fonte: 560, destino: 3836, peso: 10
fonte: 579, destino: 446, peso: 10
fonte: 579, destino: 3175, peso: 10
fonte: 620, destino: 3277, peso: 10
fonte: 677, destino: 601, peso: 10
fonte: 704, destino: 7822, peso: 10
fonte: 727, destino: 7953, peso: 10
fonte: 739, destino: 4256, peso: 10
fonte: 740, destino: 5147, peso: 10
fonte: 758, destino: 5426, peso: 10
fonte: 763, destino: 4012, peso: 10
fonte: 828, destino: 7579, peso: 10
fonte: 843, destino: 6764, peso: 10
fonte: 850, destino: 8462, peso: 10
fonte: 852, destino: 1631, peso: 10
fonte: 858, destino: 7269, peso: 10
fonte: 890, destino: 3289, peso: 10
fonte: 907, destino: 4856, peso: 10
fonte: 913, destino: 7573, peso: 10
fonte: 940, destino: 5194, peso: 10
fonte: 941, destino: 9590, peso: 10
fonte: 944, destino: 8473, peso: 10
fonte: 987, destino: 6616, peso: 10
fonte: 1013, destino: 7284, peso: 10
fonte: 1020, destino: 3492, peso: 10
fonte: 1041, destino: 4877, peso: 10
fonte: 1050, destino: 1514, peso: 10
fonte: 1079, destino: 1570, peso: 10
fonte: 1087, destino: 1060, peso: 10
fonte: 1115, destino: 4648, peso: 10
fonte: 1150, destino: 6156, peso: 10
fonte: 1150, destino: 859, peso: 10
fonte: 1166, destino: 9083, peso: 10
fonte: 1170, destino: 9060, peso: 10
fonte: 1180, destino: 3865, peso: 10
fonte: 1187, destino: 8856, peso: 10
fonte: 1198, destino: 4387, peso: 10
fonte: 1222, destino: 3475, peso: 10
fonte: 1226, destino: 6008, peso: 10
fonte: 1230, destino: 2306, peso: 10
fonte: 1262, destino: 4831, peso: 10
fonte: 1271, destino: 6542, peso: 10
fonte: 1299, destino: 7182, peso: 10
fonte: 1308, destino: 9758, peso: 10
fonte: 1333, destino: 3163, peso: 10
fonte: 1335, destino: 7922, peso: 10
fonte: 1340, destino: 6663, peso: 10
fonte: 1347, destino: 565, peso: 10
fonte: 1352, destino: 5840, peso: 10
fonte: 1354, destino: 3896, peso: 10
fonte: 1371, destino: 4207, peso: 10
fonte: 1390, destino: 3479, peso: 10
fonte: 1398, destino: 7878, peso: 10
fonte: 1419, destino: 8403, peso: 10
fonte: 1452, destino: 1238, peso: 10
fonte: 1465, destino: 9688, peso: 10
fonte: 1468, destino: 3962, peso: 10
fonte: 1525, destino: 943, peso: 10
fonte: 1549, destino: 9431, peso: 10
fonte: 1562, destino: 7625, peso: 10
fonte: 1577, destino: 7115, peso: 10
fonte: 1581, destino: 3352, peso: 10
fonte: 1618, destino: 4088, peso: 10
fonte: 1643, destino: 1065, peso: 10
fonte: 1661, destino: 16, peso: 10
fonte: 1680, destino: 5581, peso: 10
fonte: 1681, destino: 4389, peso: 10
fonte: 1683, destino: 8386, peso: 10
fonte: 1687, destino: 1739, peso: 10
fonte: 1697, destino: 6770, peso: 10
fonte: 1705, destino: 881, peso: 10
fonte: 1771, destino: 8065, peso: 10
fonte: 1798, destino: 9609, peso: 10
fonte: 1808, destino: 1499, peso: 10
fonte: 1837, destino: 6036, peso: 10
fonte: 1839, destino: 9137, peso: 10
fonte: 1852, destino: 2611, peso: 10
fonte: 1858, destino: 4741, peso: 10
fonte: 1858, destino: 1055, peso: 10
fonte: 1885, destino: 5454, peso: 10
fonte: 1896, destino: 7016, peso: 10
fonte: 1912, destino: 7700, peso: 10
fonte: 1937, destino: 7745, peso: 10
fonte: 1974, destino: 5137, peso: 10
fonte: 1989, destino: 4457, peso: 10
fonte: 2003, destino: 9698, peso: 10
fonte: 2010, destino: 2815, peso: 10
fonte: 2034, destino: 2075, peso: 10
fonte: 2036, destino: 3, peso: 10
fonte: 2038, destino: 4822, peso: 10
fonte: 2058, destino: 8012, peso: 10
fonte: 2061, destino: 8498, peso: 10
fonte: 2065, destino: 9063, peso: 10
fonte: 2072, destino: 3626, peso: 10
fonte: 2076, destino: 8529, peso: 10
fonte: 2079, destino: 7820, peso: 10
fonte: 2085, destino: 6198, peso: 10
fonte: 2087, destino: 5080, peso: 10
fonte: 2132, destino: 9104, peso: 10
fonte: 2140, destino: 8760, peso: 10
fonte: 2157, destino: 2902, peso: 10
fonte: 2186, destino: 7206, peso: 10
fonte: 2188, destino: 6569, peso: 10
fonte: 2194, destino: 1184, peso: 10
fonte: 2201, destino: 3900, peso: 10
fonte: 2249, destino: 8146, peso: 10
fonte: 2260, destino: 2274, peso: 10
fonte: 2260, destino: 7574, peso: 10
fonte: 2278, destino: 6701, peso: 10
fonte: 2289, destino: 9582, peso: 10
fonte: 2291, destino: 3615, peso: 10
fonte: 2303, destino: 6942, peso: 10
fonte: 2303, destino: 7629, peso: 10
fonte: 2334, destino: 9844, peso: 10
fonte: 2381, destino: 359, peso: 10
fonte: 2393, destino: 5366, peso: 10
fonte: 2408, destino: 3483, peso: 10
fonte: 2414, destino: 7734, peso: 10
fonte: 2426, destino: 2835, peso: 10
fonte: 2438, destino: 8432, peso: 10
fonte: 2480, destino: 7733, peso: 10
fonte: 2492, destino: 3638, peso: 10
fonte: 2559, destino: 5822, peso: 10
fonte: 2578, destino: 5718, peso: 10
fonte: 2600, destino: 799, peso: 10
fonte: 2608, destino: 7248, peso: 10
fonte: 2620, destino: 4197, peso: 10
fonte: 2627, destino: 806, peso: 10
fonte: 2632, destino: 9617, peso: 10
fonte: 2676, destino: 6626, peso: 10
fonte: 2709, destino: 4571, peso: 10
fonte: 2727, destino: 6820, peso: 10
fonte: 2756, destino: 9552, peso: 10
fonte: 2774, destino: 479, peso: 10
fonte: 2777, destino: 3275, peso: 10
fonte: 2788, destino: 4899, peso: 10
fonte: 2813, destino: 6245, peso: 10
fonte: 2816, destino: 9856, peso: 10
fonte: 2821, destino: 235, peso: 10
fonte: 2822, destino: 1924, peso: 10
fonte: 2842, destino: 4727, peso: 10
fonte: 2844, destino: 6217, peso: 10
fonte: 2856, destino: 8268, peso: 10
fonte: 2913, destino: 1987, peso: 10
fonte: 2913, destino: 6595, peso: 10
fonte: 2931, destino: 9142, peso: 10
fonte: 2943, destino: 8903, peso: 10
fonte: 2945, destino: 1561, peso: 10
fonte: 2949, destino: 3812, peso: 10
fonte: 2958, destino: 137, peso: 10
fonte: 2967, destino: 5285, peso: 10
fonte: 2981, destino: 1088, peso: 10
fonte: 2987, destino: 9239, peso: 10
fonte: 3023, destino: 8479, peso: 10
fonte: 3035, destino: 5582, peso: 10
fonte: 3064, destino: 6845, peso: 10
fonte: 3073, destino: 7524, peso: 10
fonte: 3077, destino: 3081, peso: 10
fonte: 3079, destino: 5037, peso: 10
fonte: 3115, destino: 9395, peso: 10
fonte: 3116, destino: 6258, peso: 10
fonte: 3116, destino: 9676, peso: 10
fonte: 3135, destino: 4606, peso: 10
fonte: 3153, destino: 4621, peso: 10
fonte: 3176, destino: 4965, peso: 10
fonte: 3179, destino: 5427, peso: 10
fonte: 3192, destino: 9634, peso: 10
fonte: 3208, destino: 84, peso: 10
fonte: 3220, destino: 2316, peso: 10
fonte: 3257, destino: 1061, peso: 10
fonte: 3277, destino: 5975, peso: 10
fonte: 3294, destino: 9180, peso: 10
fonte: 3306, destino: 3426, peso: 10
fonte: 3306, destino: 1762, peso: 10
fonte: 3336, destino: 8134, peso: 10
fonte: 3340, destino: 3525, peso: 10
fonte: 3357, destino: 8649, peso: 10
fonte: 3364, destino: 5695, peso: 10
fonte: 3381, destino: 485, peso: 10
fonte: 3389, destino: 9840, peso: 10
fonte: 3391, destino: 8380, peso: 10
fonte: 3407, destino: 1692, peso: 10
fonte: 3424, destino: 3630, peso: 10
fonte: 3428, destino: 4095, peso: 10
fonte: 3466, destino: 2996, peso: 10
fonte: 3470, destino: 4556, peso: 10
fonte: 3471, destino: 207, peso: 10
fonte: 3475, destino: 6913, peso: 10
fonte: 3493, destino: 7449, peso: 10
fonte: 3510, destino: 5125, peso: 10
fonte: 3537, destino: 8788, peso: 10
fonte: 3542, destino: 2737, peso: 10
fonte: 3552, destino: 2411, peso: 10
fonte: 3578, destino: 400, peso: 10
fonte: 3594, destino: 6093, peso: 10
fonte: 3595, destino: 8463, peso: 10
fonte: 3628, destino: 71, peso: 10
fonte: 3642, destino: 5060, peso: 10
fonte: 3646, destino: 397, peso: 10
fonte: 3655, destino: 8630, peso: 10
fonte: 3683, destino: 5477, peso: 10
fonte: 3755, destino: 1913, peso: 10
fonte: 3805, destino: 661, peso: 10
fonte: 3806, destino: 9695, peso: 10
fonte: 3817, destino: 4395, peso: 10
fonte: 3825, destino: 593, peso: 10
fonte: 3830, destino: 788, peso: 10
fonte: 3843, destino: 1301, peso: 10
fonte: 3847, destino: 4182, peso: 10
fonte: 3850, destino: 7368, peso: 10
fonte: 3851, destino: 326, peso: 10
fonte: 3873, destino: 5025, peso: 10
fonte: 3875, destino: 8711, peso: 10
fonte: 3908, destino: 1318, peso: 10
fonte: 3909, destino: 1196, peso: 10
fonte: 3976, destino: 3296, peso: 10
fonte: 3987, destino: 7588, peso: 10
fonte: 3990, destino: 5314, peso: 10
fonte: 3998, destino: 8186, peso: 10
fonte: 4005, destino: 7601, peso: 10
fonte: 4023, destino: 5588, peso: 10
fonte: 4029, destino: 5165, peso: 10
fonte: 4038, destino: 1326, peso: 10
fonte: 4066, destino: 684, peso: 10
fonte: 4092, destino: 8702, peso: 10
fonte: 4145, destino: 4671, peso: 10
fonte: 4231, destino: 9847, peso: 10
fonte: 4248, destino: 5466, peso: 10
fonte: 4250, destino: 4343, peso: 10
fonte: 4259, destino: 2959, peso: 10
fonte: 4275, destino: 8394, peso: 10
fonte: 4290, destino: 2101, peso: 10
fonte: 4309, destino: 4224, peso: 10
fonte: 4326, destino: 1425, peso: 10
fonte: 4348, destino: 7138, peso: 10
fonte: 4373, destino: 1394, peso: 10
fonte: 4373, destino: 3669, peso: 10
fonte: 4396, destino: 7993, peso: 10
fonte: 4411, destino: 3223, peso: 10
fonte: 4421, destino: 7094, peso: 10
fonte: 4441, destino: 3361, peso: 10
fonte: 4533, destino: 8737, peso: 10
fonte: 4542, destino: 3444, peso: 10
fonte: 4545, destino: 407, peso: 10
fonte: 4588, destino: 5544, peso: 10
fonte: 4608, destino: 6322, peso: 10
fonte: 4645, destino: 541, peso: 10
fonte: 4671, destino: 9801, peso: 10
fonte: 4675, destino: 1316, peso: 10
fonte: 4676, destino: 7427, peso: 10
fonte: 4680, destino: 2926, peso: 10
fonte: 4691, destino: 1660, peso: 10
fonte: 4751, destino: 4224, peso: 10
fonte: 4769, destino: 6045, peso: 10
fonte: 4798, destino: 2555, peso: 10
fonte: 4810, destino: 1280, peso: 10
fonte: 4812, destino: 7041, peso: 10
fonte: 4820, destino: 9226, peso: 10
fonte: 4824, destino: 9261, peso: 10
fonte: 4836, destino: 7390, peso: 10
fonte: 4844, destino: 6956, peso: 10
fonte: 4877, destino: 6295, peso: 10
fonte: 4891, destino: 9174, peso: 10
fonte: 4896, destino: 6781, peso: 10
fonte: 4948, destino: 7947, peso: 10
fonte: 4957, destino: 4046, peso: 10
fonte: 5009, destino: 4323, peso: 10
fonte: 5013, destino: 5276, peso: 10
fonte: 5048, destino: 6696, peso: 10
fonte: 5062, destino: 3577, peso: 10
fonte: 5080, destino: 6814, peso: 10
fonte: 5092, destino: 3312, peso: 10
fonte: 5103, destino: 7832, peso: 10
fonte: 5111, destino: 2771, peso: 10
fonte: 5126, destino: 1484, peso: 10
fonte: 5133, destino: 3580, peso: 10
fonte: 5174, destino: 8790, peso: 10
fonte: 5206, destino: 7985, peso: 10
fonte: 5239, destino: 5888, peso: 10
fonte: 5241, destino: 423, peso: 10
fonte: 5270, destino: 1170, peso: 10
fonte: 5282, destino: 968, peso: 10
fonte: 5299, destino: 4882, peso: 10
fonte: 5311, destino: 9221, peso: 10
fonte: 5352, destino: 1763, peso: 10
fonte: 5360, destino: 6012, peso: 10
fonte: 5408, destino: 6254, peso: 10
fonte: 5411, destino: 8104, peso: 10
fonte: 5419, destino: 3447, peso: 10
fonte: 5431, destino: 2483, peso: 10
fonte: 5442, destino: 8986, peso: 10
fonte: 5474, destino: 8086, peso: 10
fonte: 5475, destino: 5840, peso: 10
fonte: 5476, destino: 4130, peso: 10
fonte: 5552, destino: 1149, peso: 10
fonte: 5554, destino: 8257, peso: 10
fonte: 5600, destino: 5732, peso: 10
fonte: 5607, destino: 8279, peso: 10
fonte: 5611, destino: 3045, peso: 10
fonte: 5646, destino: 7050, peso: 10
fonte: 5666, destino: 7623, peso: 10
fonte: 5674, destino: 5697, peso: 10
fonte: 5702, destino: 3890, peso: 10
fonte: 5719, destino: 2593, peso: 10
fonte: 5727, destino: 4853, peso: 10
fonte: 5731, destino: 5336, peso: 10
fonte: 5742, destino: 9024, peso: 10
fonte: 5764, destino: 195, peso: 10
fonte: 5785, destino: 776, peso: 10
fonte: 5790, destino: 6844, peso: 10
fonte: 5831, destino: 2339, peso: 10
fonte: 5831, destino: 8288, peso: 10
fonte: 5838, destino: 3987, peso: 10
fonte: 5862, destino: 5955, peso: 10
fonte: 5867, destino: 2596, peso: 10
fonte: 5899, destino: 4568, peso: 10
fonte: 5914, destino: 8570, peso: 10
fonte: 5921, destino: 8282, peso: 10
fonte: 5924, destino: 5636, peso: 10
fonte: 5963, destino: 3086, peso: 10
fonte: 5971, destino: 1214, peso: 10
fonte: 5983, destino: 1129, peso: 10
fonte: 6016, destino: 6131, peso: 10
fonte: 6034, destino: 4718, peso: 10
fonte: 6046, destino: 6082, peso: 10
fonte: 6047, destino: 7920, peso: 10
fonte: 6056, destino: 3878, peso: 10
fonte: 6057, destino: 6617, peso: 10
fonte: 6070, destino: 7561, peso: 10
fonte: 6088, destino: 9015, peso: 10
fonte: 6104, destino: 5074, peso: 10
fonte: 6114, destino: 4686, peso: 10
fonte: 6153, destino: 108, peso: 10
fonte: 6157, destino: 1688, peso: 10
fonte: 6164, destino: 7988, peso: 10
fonte: 6186, destino: 8784, peso: 10
fonte: 6189, destino: 6588, peso: 10
fonte: 6201, destino: 6917, peso: 10
fonte: 6207, destino: 6391, peso: 10
fonte: 6208, destino: 9232, peso: 10
fonte: 6230, destino: 3509, peso: 10
fonte: 6233, destino: 9583, peso: 10
fonte: 6271, destino: 5455, peso: 10
fonte: 6280, destino: 5079, peso: 10
fonte: 6304, destino: 1633, peso: 10
fonte: 6319, destino: 4107, peso: 10
fonte: 6324, destino: 2378, peso: 10
fonte: 6418, destino: 8991, peso: 10
fonte: 6436, destino: 3350, peso: 10
fonte: 6457, destino: 2857, peso: 10
fonte: 6475, destino: 6706, peso: 10
fonte: 6529, destino: 320, peso: 10
fonte: 6549, destino: 1293, peso: 10
fonte: 6566, destino: 5331, peso: 10
fonte: 6591, destino: 4320, peso: 10
fonte: 6602, destino: 5244, peso: 10
fonte: 6606, destino: 8343, peso: 10
fonte: 6618, destino: 7756, peso: 10
fonte: 6626, destino: 637, peso: 10
fonte: 6631, destino: 4517, peso: 10
fonte: 6648, destino: 6555, peso: 10
fonte: 6693, destino: 892, peso: 10
fonte: 6694, destino: 1454, peso: 10
fonte: 6695, destino: 3451, peso: 10
fonte: 6699, destino: 1494, peso: 10
fonte: 6727, destino: 8540, peso: 10
fonte: 6744, destino: 4857, peso: 10
fonte: 6761, destino: 886, peso: 10
fonte: 6774, destino: 4636, peso: 10
fonte: 6775, destino: 5100, peso: 10
fonte: 6783, destino: 377, peso: 10
fonte: 6795, destino: 906, peso: 10
fonte: 6817, destino: 6672, peso: 10
fonte: 6848, destino: 5933, peso: 10
fonte: 6850, destino: 2447, peso: 10
fonte: 6869, destino: 917, peso: 10
fonte: 6870, destino: 4523, peso: 10
fonte: 6912, destino: 9568, peso: 10
fonte: 6921, destino: 844, peso: 10
fonte: 6937, destino: 7448, peso: 10
fonte: 6955, destino: 283, peso: 10
fonte: 6985, destino: 5979, peso: 10
fonte: 6989, destino: 6846, peso: 10
fonte: 7024, destino: 5634, peso: 10
fonte: 7027, destino: 8758, peso: 10
fonte: 7038, destino: 5848, peso: 10
fonte: 7047, destino: 2, peso: 10
fonte: 7053, destino: 4489, peso: 10
fonte: 7053, destino: 1807, peso: 10
fonte: 7078, destino: 820, peso: 10
fonte: 7089, destino: 1737, peso: 10
fonte: 7094, destino: 7657, peso: 10
fonte: 7100, destino: 3698, peso: 10
fonte: 7104, destino: 5942, peso: 10
fonte: 7109, destino: 617, peso: 10
fonte: 7118, destino: 8153, peso: 10
fonte: 7202, destino: 8789, peso: 10
fonte: 7209, destino: 736, peso: 10
fonte: 7230, destino: 5867, peso: 10
fonte: 7235, destino: 5100, peso: 10
fonte: 7241, destino: 4776, peso: 10
fonte: 7248, destino: 5035, peso: 10
fonte: 7259, destino: 5327, peso: 10
fonte: 7286, destino: 2814, peso: 10
fonte: 7289, destino: 8099, peso: 10
fonte: 7300, destino: 8097, peso: 10
fonte: 7337, destino: 3465, peso: 10
fonte: 7340, destino: 1988, peso: 10
fonte: 7343, destino: 8620, peso: 10
fonte: 7364, destino: 7839, peso: 10
fonte: 7453, destino: 573, peso: 10
fonte: 7477, destino: 9507, peso: 10
fonte: 7480, destino: 3795, peso: 10
fonte: 7480, destino: 5117, peso: 10
fonte: 7496, destino: 7583, peso: 10
